Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_log,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
4461,538,2023-07-05 20:00:00,4857.0,Loan Payment,8.488382109562117,10.0,Good service,5
4462,982,2023-07-05 21:00:00,836.0,Bill Payment,6.729824070489475,9.0,Unsatisfactory,8
4463,453,2023-07-05 22:00:00,675.0,Purchase,6.516193076042964,7.0,Good service,9
4464,419,2023-07-05 23:00:00,2038.0,Loan Payment,7.620214770574455,10.0,Good service,7
4465,450,2023-07-06 00:00:00,3701.0,Investment,8.216628493133443,7.0,Very satisfied,10
4466,995,2023-07-06 01:00:00,2592.0,Bill Payment,7.860570785538664,9.0,Good service,10
4467,585,2023-07-06 02:00:00,563.0,Investment,6.335054251498059,10.0,Very satisfied,4
4468,115,2023-07-06 03:00:00,0.0,Investment,0.0,7.0,Good service,7
4469,51,2023-07-06 04:00:00,1198.0,Purchase,7.089243155027514,8.0,Needs improvement,8
4470,369,2023-07-06 05:00:00,159.0,Investment,5.075173815233827,7.0,Very satisfied,7
4471,914,2023-07-06 06:00:00,4762.0,Loan Payment,8.46863300080086,10.0,Needs improvement,1
4472,683,2023-07-06 07:00:00,2863.0,Loan Payment,7.9599745280805365,9.0,Very satisfied,8
4473,780,2023-07-06 08:00:00,1946.0,Bill Payment,7.5740450053721995,5.0,Unsatisfactory,7
4474,515,2023-07-06 09:00:00,4398.0,Purchase,8.389132521348719,9.0,Unsatisfactory,6
4475,210,2023-07-06 10:00:00,2746.0,Purchase,7.918264686095274,10.0,Needs improvement,2
4476,888,2023-07-06 11:00:00,966.0,Investment,6.874198495453294,9.0,Needs improvement,10
4477,998,2023-07-06 12:00:00,3258.0,Purchase,8.089175678837561,8.0,Unsatisfactory,2
4478,903,2023-07-06 13:00:00,425.0,Investment,6.054439346269371,6.0,Needs improvement,1
4479,993,2023-07-06 14:00:00,3464.0,Investment,8.150467911624004,9.0,Very satisfied,2
4480,902,2023-07-06 15:00:00,2655.0,Purchase,7.884576510596324,6.0,Unsatisfactory,9
4481,850,2023-07-06 16:00:00,3784.0,Bill Payment,8.23880116587155,10.0,Very satisfied,4
4482,813,2023-07-06 17:00:00,94.0,Investment,4.553876891600541,10.0,Excellent,5
4483,895,2023-07-06 18:00:00,1945.0,Loan Payment,7.57353126274595,10.0,Unsatisfactory,2
4484,854,2023-07-06 19:00:00,1426.0,Loan Payment,7.2633296174768365,10.0,Excellent,9
4485,627,2023-07-06 20:00:00,1080.0,Purchase,6.985641817639208,8.0,Very satisfied,4
4486,679,2023-07-06 21:00:00,0.0,Purchase,0.0,10.0,Good service,10
4487,435,2023-07-06 22:00:00,1531.0,Investment,7.3343293503005365,10.0,Very satisfied,9
4488,777,2023-07-06 23:00:00,1511.0,Investment,7.321188556739479,9.0,Needs improvement,4
4489,227,2023-07-07 00:00:00,4101.0,Loan Payment,8.319229938632326,10.0,Unsatisfactory,1
4490,663,2023-07-07 01:00:00,2483.0,Investment,7.81762544305337,7.0,Unsatisfactory,2
4491,268,2023-07-07 02:00:00,745.0,Loan Payment,6.61472560020376,8.0,Needs improvement,6
4492,116,2023-07-07 03:00:00,2848.0,Investment,7.954723334497908,10.0,Very satisfied,5
4493,600,2023-07-07 04:00:00,2572.0,Bill Payment,7.8528278122817445,5.0,Needs improvement,3
4494,830,2023-07-07 05:00:00,3916.0,Bill Payment,8.27308133366583,8.0,Needs improvement,4
4495,754,2023-07-07 06:00:00,1282.0,Loan Payment,7.1569563646156364,9.0,Good service,3
4496,360,2023-07-07 07:00:00,4846.0,Bill Payment,8.486115235845377,10.0,Very satisfied,2
4497,329,2023-07-07 08:00:00,1872.0,Bill Payment,7.5352967024440884,10.0,Very satisfied,3
4498,845,2023-07-07 09:00:00,4236.0,Purchase,8.351610750626559,9.0,Unsatisfactory,4
4499,40,2023-07-07 10:00:00,1773.0,Investment,7.480992162869525,9.0,Unsatisfactory,10
4500,182,2023-07-07 11:00:00,4428.0,Purchase,8.395929103923198,10.0,Good service,9
4501,490,2023-07-07 12:00:00,832.0,Loan Payment,6.725033642166843,8.0,Excellent,8
4502,209,2023-07-07 13:00:00,552.0,Purchase,6.315358001522335,10.0,Very satisfied,4
4503,903,2023-07-07 14:00:00,2775.0,Loan Payment,7.9287663216266955,6.0,Needs improvement,1
4504,273,2023-07-07 15:00:00,2088.0,Bill Payment,7.644440761556566,10.0,Needs improvement,7
4505,119,2023-07-07 16:00:00,894.0,Purchase,6.796823718274855,10.0,Very satisfied,3
4506,382,2023-07-07 17:00:00,4296.0,Bill Payment,8.365672383774996,10.0,Unsatisfactory,4
4507,946,2023-07-07 18:00:00,3659.0,Investment,8.205218426395412,10.0,Unsatisfactory,7
4508,536,2023-07-07 19:00:00,4520.0,Bill Payment,8.416488487294606,9.0,Good service,6
4509,258,2023-07-07 20:00:00,3581.0,Investment,8.183676582620658,4.0,Good service,1
4510,483,2023-07-07 21:00:00,3943.0,Bill Payment,8.279950715722526,10.0,Needs improvement,5
4511,509,2023-07-07 22:00:00,3676.0,Purchase,8.209852481301272,10.0,Excellent,1
4512,92,2023-07-07 23:00:00,1731.0,Purchase,7.4570320891223805,7.0,Needs improvement,6
4513,979,2023-07-08 00:00:00,384.0,Bill Payment,5.953243334287785,10.0,Unsatisfactory,3
4514,161,2023-07-08 01:00:00,567.0,Loan Payment,6.342121418721152,9.0,Excellent,5
4515,149,2023-07-08 02:00:00,1290.0,Loan Payment,7.1631723908466425,6.0,Good service,2
4516,117,2023-07-08 03:00:00,3433.0,Investment,8.141481041457421,10.0,Excellent,3
4517,458,2023-07-08 04:00:00,1138.0,Investment,7.037905963447182,10.0,Needs improvement,9
4518,565,2023-07-08 05:00:00,1370.0,Bill Payment,7.223295679562314,10.0,Good service,2
4519,814,2023-07-08 06:00:00,3607.0,Purchase,8.190908881182514,10.0,Needs improvement,2
4520,45,2023-07-08 07:00:00,1110.0,Investment,7.01301578963963,4.0,Needs improvement,3
4521,777,2023-07-08 08:00:00,1544.0,Bill Payment,7.3427791893318455,9.0,Needs improvement,4
4522,998,2023-07-08 09:00:00,2635.0,Investment,7.877017895622398,8.0,Unsatisfactory,2
4523,774,2023-07-08 10:00:00,4137.0,Purchase,8.327967858305488,9.0,Good service,3
4524,819,2023-07-08 11:00:00,1641.0,Investment,7.403670290012373,6.0,Good service,5
4525,234,2023-07-08 12:00:00,67.0,Bill Payment,4.219507705176107,5.0,Needs improvement,10
4526,375,2023-07-08 13:00:00,1137.0,Investment,7.037027614686276,9.0,Good service,3
4527,547,2023-07-08 14:00:00,321.0,Loan Payment,5.7745515455444085,9.0,Needs improvement,3
4528,850,2023-07-08 15:00:00,3727.0,Investment,8.223627175805483,10.0,Very satisfied,4
4529,949,2023-07-08 16:00:00,2011.0,Purchase,7.60688453121963,15.5,Unsatisfactory,7
4530,915,2023-07-08 17:00:00,2747.0,Purchase,7.91862865334224,10.0,Needs improvement,2
4531,197,2023-07-08 18:00:00,3887.0,Purchase,8.265650165580329,9.0,Good service,8
4532,25,2023-07-08 19:00:00,2292.0,Purchase,7.737616282857904,10.0,Excellent,9
4533,395,2023-07-08 20:00:00,3193.0,Bill Payment,8.069029328774958,9.0,Good service,10
4534,714,2023-07-08 21:00:00,1441.0,Investment,7.273786317844895,10.0,Good service,2
4535,785,2023-07-08 22:00:00,3135.0,Investment,8.0507033814703,9.0,Excellent,5
4536,36,2023-07-08 23:00:00,4907.0,Investment,8.498621805830801,9.0,Very satisfied,8
4537,474,2023-07-09 00:00:00,4344.0,Investment,8.376781037699493,8.0,Good service,4
4538,223,2023-07-09 01:00:00,1785.0,Bill Payment,7.487733761436444,8.0,Good service,8
4539,864,2023-07-09 02:00:00,1328.0,Purchase,7.192182058713246,10.0,Good service,4
4540,789,2023-07-09 03:00:00,4217.0,Investment,8.34711636103872,5.0,Good service,10
4541,530,2023-07-09 04:00:00,3169.0,Investment,8.061486866871327,15.5,Good service,10
4542,188,2023-07-09 05:00:00,1338.0,Purchase,7.199678345691172,8.0,Good service,1
4543,402,2023-07-09 06:00:00,4395.0,Loan Payment,8.388450315523512,9.0,Unsatisfactory,2
4544,257,2023-07-09 07:00:00,3984.0,Loan Payment,8.290292591224315,7.0,Very satisfied,7
4545,654,2023-07-09 08:00:00,4687.0,Purchase,8.452761331256848,10.0,Good service,10
4546,136,2023-07-09 09:00:00,4475.0,Investment,8.406485069431817,5.0,Needs improvement,2
4547,962,2023-07-09 10:00:00,229.0,Purchase,5.438079308923196,10.0,Unsatisfactory,9
4548,819,2023-07-09 11:00:00,3312.0,Investment,8.105609402299896,6.0,Good service,5
4549,591,2023-07-09 12:00:00,2876.0,Investment,7.964503363551548,10.0,Good service,5
4550,444,2023-07-09 13:00:00,1906.0,Loan Payment,7.553286605600419,10.0,Unsatisfactory,4
4551,418,2023-07-09 14:00:00,4454.0,Loan Payment,8.40178233990491,6.0,Very satisfied,7
4552,292,2023-07-09 15:00:00,2312.0,Investment,7.746300662231439,10.0,Good service,1
4553,574,2023-07-09 16:00:00,4557.0,Investment,8.42463920980563,15.5,Good service,9
4554,129,2023-07-09 17:00:00,4194.0,Investment,8.341648618901306,10.0,Unsatisfactory,2
4555,341,2023-07-09 18:00:00,4976.0,Loan Payment,8.512582578858554,10.0,Very satisfied,5
4556,810,2023-07-09 19:00:00,3736.0,Investment,8.226038429485484,8.0,Unsatisfactory,7
4557,257,2023-07-09 20:00:00,2052.0,Purchase,7.627057417018934,7.0,Very satisfied,7
4558,992,2023-07-09 21:00:00,532.0,Bill Payment,6.278521424165844,7.0,Needs improvement,2
4559,724,2023-07-09 22:00:00,2717.0,Bill Payment,7.907651594711089,8.0,Very satisfied,7
4560,566,2023-07-09 23:00:00,3008.0,Investment,8.009363076630045,10.0,Unsatisfactory,1
4561,687,2023-07-10 00:00:00,3931.0,Purchase,8.276903481267057,9.0,Very satisfied,8
4562,100,2023-07-10 01:00:00,919.0,Investment,6.824373670043086,9.0,Good service,10
4563,39,2023-07-10 02:00:00,4547.0,Purchase,8.422442854870427,8.0,Good service,9
4564,926,2023-07-10 03:00:00,4143.0,Loan Payment,8.329416783939319,15.5,Good service,9
4565,263,2023-07-10 04:00:00,1890.0,Loan Payment,7.544861068658458,9.0,Very satisfied,6
4566,150,2023-07-10 05:00:00,3289.0,Investment,8.098642843759418,10.0,Needs improvement,5
4567,633,2023-07-10 06:00:00,4315.0,Loan Payment,8.370084326378025,10.0,Good service,3
4568,690,2023-07-10 07:00:00,2570.0,Investment,7.852050207265889,10.0,Very satisfied,7
4569,813,2023-07-10 08:00:00,3082.0,Bill Payment,8.03365842788615,10.0,Excellent,5
4570,330,2023-07-10 09:00:00,3836.0,Purchase,8.252446090246952,5.0,Unsatisfactory,6
4571,120,2023-07-10 10:00:00,4486.0,Purchase,8.408939605975984,10.0,Needs improvement,6
4572,584,2023-07-10 11:00:00,2885.0,Bill Payment,7.9676267393338165,6.0,Very satisfied,3
4573,219,2023-07-10 12:00:00,2916.0,Bill Payment,7.978310969867722,9.0,Good service,3
4574,906,2023-07-10 13:00:00,4499.0,Bill Payment,8.411832675758411,9.0,Very satisfied,10
4575,910,2023-07-10 14:00:00,4501.0,Bill Payment,8.412277021466677,10.0,Needs improvement,7
4576,814,2023-07-10 15:00:00,554.0,Loan Payment,6.318968113746434,10.0,Needs improvement,2
4577,123,2023-07-10 16:00:00,3107.0,Purchase,8.041734711487537,2.0,Good service,4
4578,244,2023-07-10 17:00:00,3635.0,Purchase,8.19863945529737,7.0,Unsatisfactory,6
4579,886,2023-07-10 18:00:00,3515.0,Bill Payment,8.165079258805068,6.0,Good service,10
4580,587,2023-07-10 19:00:00,1094.0,Investment,6.9985096422506015,9.0,Needs improvement,7
4581,518,2023-07-10 20:00:00,562.0,Investment,6.333279628139691,10.0,Unsatisfactory,5
4582,21,2023-07-10 21:00:00,1163.0,Investment,7.059617628291383,10.0,Unsatisfactory,6
4583,190,2023-07-10 22:00:00,3948.0,Investment,8.28121766128665,10.0,Good service,2
4584,225,2023-07-10 23:00:00,2255.0,Loan Payment,7.721348612617949,10.0,Good service,1
4585,915,2023-07-11 00:00:00,1696.0,Purchase,7.436617265234227,10.0,Needs improvement,2
4586,615,2023-07-11 01:00:00,703.0,Purchase,6.556778356158042,15.5,Unsatisfactory,7
4587,856,2023-07-11 02:00:00,3800.0,Purchase,8.24301946898925,6.0,Good service,4
4588,466,2023-07-11 03:00:00,507.0,Investment,6.230481447578482,10.0,Very satisfied,9
4589,99,2023-07-11 04:00:00,2105.0,Bill Payment,7.652545692693921,9.0,Unsatisfactory,4
4590,830,2023-07-11 05:00:00,622.0,Investment,6.434546518787453,8.0,Needs improvement,4
4591,363,2023-07-11 06:00:00,3977.0,Purchase,8.288534459413917,7.0,Good service,6
4592,997,2023-07-11 07:00:00,0.0,Investment,0.0,10.0,Needs improvement,10
4593,83,2023-07-11 08:00:00,815.0,Bill Payment,6.704414354964107,8.0,Very satisfied,5
4594,693,2023-07-11 09:00:00,930.0,Bill Payment,6.836259277277067,8.0,Very satisfied,4
4595,664,2023-07-11 10:00:00,4980.0,Investment,8.513385953073284,10.0,Very satisfied,5
4596,56,2023-07-11 11:00:00,3614.0,Purchase,8.192847134592865,7.0,Good service,6
4597,702,2023-07-11 12:00:00,1453.0,Loan Payment,7.282073658093465,10.0,Very satisfied,10
4598,930,2023-07-11 13:00:00,1555.0,Purchase,7.349873704738337,8.0,Good service,9
4599,22,2023-07-11 14:00:00,1220.0,Loan Payment,7.107425474110705,7.0,Unsatisfactory,7
4600,580,2023-07-11 15:00:00,2090.0,Purchase,7.645397699428633,7.0,Good service,6
4601,185,2023-07-11 16:00:00,4697.0,Investment,8.454892165218858,10.0,Good service,4
4602,522,2023-07-11 17:00:00,2158.0,Loan Payment,7.677400430514807,9.0,Unsatisfactory,9
4603,578,2023-07-11 18:00:00,1518.0,Purchase,7.325807502595773,8.0,Good service,9
4604,264,2023-07-11 19:00:00,923.0,Investment,6.828712071641684,9.0,Needs improvement,4
4605,225,2023-07-11 20:00:00,2790.0,Purchase,7.934155233536322,10.0,Good service,1
4606,635,2023-07-11 21:00:00,399.0,Bill Payment,5.991464547107982,10.0,Very satisfied,5
4607,38,2023-07-11 22:00:00,4059.0,Bill Payment,8.308938252595778,9.0,Very satisfied,3
4608,123,2023-07-11 23:00:00,4265.0,Purchase,8.358431899031295,2.0,Good service,4
4609,830,2023-07-12 00:00:00,4997.0,Investment,8.516793111394898,8.0,Needs improvement,4
4610,156,2023-07-12 01:00:00,0.0,Purchase,0.0,4.0,Very satisfied,8
4611,906,2023-07-12 02:00:00,1080.0,Investment,6.985641817639208,9.0,Very satisfied,10
4612,301,2023-07-12 03:00:00,4801.0,Loan Payment,8.4767877767812,7.0,Needs improvement,8
4613,833,2023-07-12 04:00:00,4863.0,Bill Payment,8.489616423646003,7.0,Good service,2
4614,994,2023-07-12 05:00:00,2580.0,Loan Payment,7.855932199718614,8.0,Very satisfied,2
4615,67,2023-07-12 06:00:00,3747.0,Investment,8.228977643358313,8.0,Unsatisfactory,2
4616,905,2023-07-12 07:00:00,2789.0,Purchase,7.933796874815411,7.0,Good service,7
4617,645,2023-07-12 08:00:00,348.0,Bill Payment,5.855071922202427,10.0,Very satisfied,3
4618,874,2023-07-12 09:00:00,1986.0,Investment,7.594381242551817,7.0,Good service,1
4619,394,2023-07-12 10:00:00,3446.0,Investment,8.145259566516865,10.0,Unsatisfactory,2
4620,652,2023-07-12 11:00:00,804.0,Bill Payment,6.690842277418564,7.0,Good service,9
4621,594,2023-07-12 12:00:00,1732.0,Purchase,7.457609289715606,10.0,Good service,7
4622,570,2023-07-12 13:00:00,3229.0,Bill Payment,8.080237416216702,10.0,Unsatisfactory,5
4623,661,2023-07-12 14:00:00,908.0,Purchase,6.812345094177479,10.0,Unsatisfactory,4
4624,405,2023-07-12 15:00:00,112.0,Purchase,4.727387818712341,8.0,Needs improvement,8
4625,449,2023-07-12 16:00:00,2869.0,Investment,7.962067308753666,9.0,Unsatisfactory,5
4626,131,2023-07-12 17:00:00,4198.0,Purchase,8.342601680684194,8.0,Needs improvement,7
4627,69,2023-07-12 18:00:00,1457.0,Purchase,7.284820912568604,8.0,Unsatisfactory,9
4628,345,2023-07-12 19:00:00,4224.0,Bill Payment,8.348774539791274,7.0,Needs improvement,9
4629,762,2023-07-12 20:00:00,2042.0,Bill Payment,7.622174594817622,4.0,Very satisfied,4
4630,320,2023-07-12 21:00:00,0.0,Purchase,0.0,10.0,Needs improvement,2
4631,177,2023-07-12 22:00:00,3070.0,Investment,8.029758520440822,10.0,Good service,7
4632,584,2023-07-12 23:00:00,1544.0,Bill Payment,7.3427791893318455,6.0,Very satisfied,3
4633,529,2023-07-13 00:00:00,2857.0,Loan Payment,7.957877358489813,9.0,Good service,3
4634,841,2023-07-13 01:00:00,3219.0,Investment,8.077136638538454,10.0,Unsatisfactory,2
4635,160,2023-07-13 02:00:00,4580.0,Bill Payment,8.429672593886743,8.0,Excellent,1
4636,582,2023-07-13 03:00:00,3473.0,Bill Payment,8.153061946801051,15.5,Good service,5
4637,625,2023-07-13 04:00:00,444.0,Loan Payment,6.09807428216624,9.0,Needs improvement,2
4638,744,2023-07-13 05:00:00,1267.0,Purchase,7.145196134997171,10.0,Unsatisfactory,7
4639,533,2023-07-13 06:00:00,64.0,Bill Payment,4.174387269895637,9.0,Very satisfied,1
4640,135,2023-07-13 07:00:00,940.0,Loan Payment,6.846943139585379,8.0,Good service,10
4641,775,2023-07-13 08:00:00,2809.0,Loan Payment,7.940939762327791,10.0,Needs improvement,10
4642,111,2023-07-13 09:00:00,321.0,Bill Payment,5.7745515455444085,9.0,Needs improvement,2
4643,999,2023-07-13 10:00:00,966.0,Investment,6.874198495453294,10.0,Good service,9
4644,758,2023-07-13 11:00:00,4093.0,Bill Payment,8.317277766221235,10.0,Good service,10
4645,283,2023-07-13 12:00:00,4862.0,Loan Payment,8.489410810403786,6.0,Unsatisfactory,5
4646,520,2023-07-13 13:00:00,2522.0,Bill Payment,7.833203948641057,7.0,Very satisfied,5
4647,969,2023-07-13 14:00:00,1273.0,Investment,7.149916836132109,7.0,Very satisfied,7
4648,796,2023-07-13 15:00:00,2757.0,Purchase,7.922261058353247,10.0,Good service,4
4649,719,2023-07-13 16:00:00,2792.0,Purchase,7.934871565945176,9.0,Needs improvement,10
4650,194,2023-07-13 17:00:00,1103.0,Bill Payment,7.00669522683704,3.0,Good service,7
4651,967,2023-07-13 18:00:00,2796.0,Bill Payment,7.936302693201959,10.0,Good service,1
4652,47,2023-07-13 19:00:00,2825.0,Loan Payment,7.946617563244473,10.0,Needs improvement,1
4653,978,2023-07-13 20:00:00,3773.0,Investment,8.235890725928495,8.0,Needs improvement,3
4654,342,2023-07-13 21:00:00,4045.0,Loan Payment,8.305484017727691,10.0,Very satisfied,3
4655,242,2023-07-13 22:00:00,4849.0,Loan Payment,8.48673398393153,10.0,Very satisfied,9
4656,522,2023-07-13 23:00:00,2333.0,Purchase,7.755338812846501,9.0,Unsatisfactory,9
4657,370,2023-07-14 00:00:00,242.0,Loan Payment,5.493061443340548,10.0,Very satisfied,1
4658,801,2023-07-14 01:00:00,2111.0,Loan Payment,7.655390644826152,8.0,Unsatisfactory,7
4659,903,2023-07-14 02:00:00,4362.0,Purchase,8.38091517312361,6.0,Needs improvement,1
4660,131,2023-07-14 03:00:00,2038.0,Purchase,7.620214770574455,8.0,Needs improvement,7
4661,270,2023-07-14 04:00:00,1939.0,Investment,7.570443252057374,9.0,Needs improvement,2
4662,940,2023-07-14 05:00:00,1468.0,Investment,7.292337176173877,8.0,Very satisfied,1
4663,814,2023-07-14 06:00:00,1658.0,Investment,7.413970290190444,10.0,Needs improvement,2
4664,61,2023-07-14 07:00:00,417.0,Bill Payment,6.035481432524756,7.0,Very satisfied,8
4665,164,2023-07-14 08:00:00,3350.0,Purchase,8.11701408773731,9.0,Needs improvement,5
4666,525,2023-07-14 09:00:00,1987.0,Bill Payment,7.59488438721652,8.0,Good service,3
4667,272,2023-07-14 10:00:00,2423.0,Bill Payment,7.793174347189205,10.0,Good service,9
4668,720,2023-07-14 11:00:00,4947.0,Investment,8.506738733512378,9.0,Good service,6
4669,758,2023-07-14 12:00:00,1770.0,Purchase,7.479299637782834,10.0,Good service,10
4670,133,2023-07-14 13:00:00,3607.0,Bill Payment,8.190908881182514,10.0,Very satisfied,6
4671,244,2023-07-14 14:00:00,1388.0,Loan Payment,7.236339342754344,7.0,Unsatisfactory,6
4672,985,2023-07-14 15:00:00,630.0,Loan Payment,6.447305862541213,10.0,Very satisfied,6
4673,806,2023-07-14 16:00:00,939.0,Purchase,6.84587987526405,10.0,Good service,2
4674,998,2023-07-14 17:00:00,984.0,Bill Payment,6.892641641172089,8.0,Unsatisfactory,2
4675,434,2023-07-14 18:00:00,4497.0,Investment,8.41138813251926,9.0,Unsatisfactory,1
4676,38,2023-07-14 19:00:00,4457.0,Bill Payment,8.402455513945814,9.0,Very satisfied,3
4677,871,2023-07-14 20:00:00,2863.0,Loan Payment,7.9599745280805365,9.0,Needs improvement,7
4678,568,2023-07-14 21:00:00,1699.0,Loan Payment,7.438383530044307,8.0,Good service,3
4679,319,2023-07-14 22:00:00,4681.0,Investment,8.451480648050856,10.0,Good service,7
4680,510,2023-07-14 23:00:00,4628.0,Purchase,8.44009614103127,4.0,Excellent,8
4681,376,2023-07-15 00:00:00,735.0,Bill Payment,6.601230118728877,7.0,Very satisfied,9
4682,560,2023-07-15 01:00:00,171.0,Loan Payment,5.147494476813453,8.0,Needs improvement,9
4683,617,2023-07-15 02:00:00,668.0,Bill Payment,6.505784060128229,10.0,Very satisfied,4
4684,474,2023-07-15 03:00:00,2907.0,Investment,7.97522083865341,8.0,Good service,4
4685,59,2023-07-15 04:00:00,4629.0,Investment,8.440312147080279,10.0,Unsatisfactory,6
4686,589,2023-07-15 05:00:00,4109.0,Purchase,8.32117830749028,9.0,Very satisfied,4
4687,940,2023-07-15 06:00:00,2552.0,Investment,7.845024417241484,8.0,Very satisfied,1
4688,499,2023-07-15 07:00:00,1588.0,Purchase,7.370860166536716,10.0,Needs improvement,8
4689,218,2023-07-15 08:00:00,4004.0,Bill Payment,8.29529885950246,15.5,Good service,1
4690,895,2023-07-15 09:00:00,1084.0,Loan Payment,6.98933526597456,10.0,Unsatisfactory,2
4691,567,2023-07-15 10:00:00,3215.0,Loan Payment,8.075893630298857,8.0,Unsatisfactory,3
4692,567,2023-07-15 11:00:00,0.0,Purchase,0.0,8.0,Unsatisfactory,3
4693,129,2023-07-15 12:00:00,3443.0,Loan Payment,8.144388865547622,10.0,Unsatisfactory,2
4694,904,2023-07-15 13:00:00,887.0,Purchase,6.78897174299217,10.0,Needs improvement,7
4695,383,2023-07-15 14:00:00,1101.0,Purchase,7.00488198971286,8.0,Needs improvement,6
4696,388,2023-07-15 15:00:00,3069.0,Bill Payment,8.029432840581244,7.0,Good service,10
4697,85,2023-07-15 16:00:00,1684.0,Bill Payment,7.429520842786462,10.0,Needs improvement,10
4698,510,2023-07-15 17:00:00,1618.0,Investment,7.389563953677635,4.0,Excellent,8
4699,726,2023-07-15 18:00:00,2836.0,Purchase,7.950502434808851,9.0,Good service,3
