Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_Category
4464,419,2023-07-05 23:00:00,2038.0,Loan Payment,2023,7,5,2,Large
4465,450,2023-07-06 00:00:00,3701.0,Investment,2023,7,6,3,Large
4466,995,2023-07-06 01:00:00,2592.0,Bill Payment,2023,7,6,3,Large
4467,585,2023-07-06 02:00:00,563.0,Investment,2023,7,6,3,Medium
4468,115,2023-07-06 03:00:00,2481.5,Investment,2023,7,6,3,Large
4469,51,2023-07-06 04:00:00,1198.0,Purchase,2023,7,6,3,Medium
4470,369,2023-07-06 05:00:00,159.0,Investment,2023,7,6,3,Small
4471,914,2023-07-06 06:00:00,4762.0,Loan Payment,2023,7,6,3,Large
4472,683,2023-07-06 07:00:00,2863.0,Loan Payment,2023,7,6,3,Large
4473,780,2023-07-06 08:00:00,1946.0,Bill Payment,2023,7,6,3,Large
4474,515,2023-07-06 09:00:00,4398.0,Purchase,2023,7,6,3,Large
4475,210,2023-07-06 10:00:00,2746.0,Purchase,2023,7,6,3,Large
4476,888,2023-07-06 11:00:00,966.0,Investment,2023,7,6,3,Medium
4477,998,2023-07-06 12:00:00,3258.0,Purchase,2023,7,6,3,Large
4478,903,2023-07-06 13:00:00,425.0,Investment,2023,7,6,3,Small
4479,993,2023-07-06 14:00:00,3464.0,Investment,2023,7,6,3,Large
4480,902,2023-07-06 15:00:00,2655.0,Purchase,2023,7,6,3,Large
4481,850,2023-07-06 16:00:00,3784.0,Bill Payment,2023,7,6,3,Large
4482,813,2023-07-06 17:00:00,94.0,Investment,2023,7,6,3,Small
4483,895,2023-07-06 18:00:00,1945.0,Loan Payment,2023,7,6,3,Large
4484,854,2023-07-06 19:00:00,1426.0,Loan Payment,2023,7,6,3,Medium
4485,627,2023-07-06 20:00:00,1080.0,Purchase,2023,7,6,3,Medium
4486,679,2023-07-06 21:00:00,2481.5,Purchase,2023,7,6,3,Large
4487,435,2023-07-06 22:00:00,1531.0,Investment,2023,7,6,3,Large
4488,777,2023-07-06 23:00:00,1511.0,Investment,2023,7,6,3,Large
4489,227,2023-07-07 00:00:00,4101.0,Loan Payment,2023,7,7,4,Large
4490,663,2023-07-07 01:00:00,2483.0,Investment,2023,7,7,4,Large
4491,268,2023-07-07 02:00:00,745.0,Loan Payment,2023,7,7,4,Medium
4492,116,2023-07-07 03:00:00,2848.0,Investment,2023,7,7,4,Large
4493,600,2023-07-07 04:00:00,2572.0,Bill Payment,2023,7,7,4,Large
4494,830,2023-07-07 05:00:00,3916.0,Bill Payment,2023,7,7,4,Large
4495,754,2023-07-07 06:00:00,1282.0,Loan Payment,2023,7,7,4,Medium
4496,360,2023-07-07 07:00:00,4846.0,Bill Payment,2023,7,7,4,Large
4497,329,2023-07-07 08:00:00,1872.0,Bill Payment,2023,7,7,4,Large
4498,845,2023-07-07 09:00:00,4236.0,Purchase,2023,7,7,4,Large
4499,40,2023-07-07 10:00:00,1773.0,Investment,2023,7,7,4,Large
4500,182,2023-07-07 11:00:00,4428.0,Purchase,2023,7,7,4,Large
4501,490,2023-07-07 12:00:00,832.0,Loan Payment,2023,7,7,4,Medium
4502,209,2023-07-07 13:00:00,552.0,Purchase,2023,7,7,4,Medium
4503,903,2023-07-07 14:00:00,2775.0,Loan Payment,2023,7,7,4,Large
4504,273,2023-07-07 15:00:00,2088.0,Bill Payment,2023,7,7,4,Large
4505,119,2023-07-07 16:00:00,894.0,Purchase,2023,7,7,4,Medium
4506,382,2023-07-07 17:00:00,4296.0,Bill Payment,2023,7,7,4,Large
4507,946,2023-07-07 18:00:00,3659.0,Investment,2023,7,7,4,Large
4508,536,2023-07-07 19:00:00,4520.0,Bill Payment,2023,7,7,4,Large
4509,258,2023-07-07 20:00:00,3581.0,Investment,2023,7,7,4,Large
4510,483,2023-07-07 21:00:00,3943.0,Bill Payment,2023,7,7,4,Large
4511,509,2023-07-07 22:00:00,3676.0,Purchase,2023,7,7,4,Large
4512,92,2023-07-07 23:00:00,1731.0,Purchase,2023,7,7,4,Large
4513,979,2023-07-08 00:00:00,384.0,Bill Payment,2023,7,8,5,Small
4514,161,2023-07-08 01:00:00,567.0,Loan Payment,2023,7,8,5,Medium
4515,149,2023-07-08 02:00:00,1290.0,Loan Payment,2023,7,8,5,Medium
4516,117,2023-07-08 03:00:00,3433.0,Investment,2023,7,8,5,Large
4517,458,2023-07-08 04:00:00,1138.0,Investment,2023,7,8,5,Medium
4518,565,2023-07-08 05:00:00,1370.0,Bill Payment,2023,7,8,5,Medium
4519,814,2023-07-08 06:00:00,3607.0,Purchase,2023,7,8,5,Large
4520,45,2023-07-08 07:00:00,1110.0,Investment,2023,7,8,5,Medium
4521,777,2023-07-08 08:00:00,1544.0,Bill Payment,2023,7,8,5,Large
4522,998,2023-07-08 09:00:00,2635.0,Investment,2023,7,8,5,Large
4523,774,2023-07-08 10:00:00,4137.0,Purchase,2023,7,8,5,Large
4524,819,2023-07-08 11:00:00,1641.0,Investment,2023,7,8,5,Large
4525,234,2023-07-08 12:00:00,67.0,Bill Payment,2023,7,8,5,Small
4526,375,2023-07-08 13:00:00,1137.0,Investment,2023,7,8,5,Medium
4527,547,2023-07-08 14:00:00,321.0,Loan Payment,2023,7,8,5,Small
4528,850,2023-07-08 15:00:00,3727.0,Investment,2023,7,8,5,Large
4529,949,2023-07-08 16:00:00,2011.0,Purchase,2023,7,8,5,Large
4530,915,2023-07-08 17:00:00,2747.0,Purchase,2023,7,8,5,Large
4531,197,2023-07-08 18:00:00,3887.0,Purchase,2023,7,8,5,Large
4532,25,2023-07-08 19:00:00,2292.0,Purchase,2023,7,8,5,Large
4533,395,2023-07-08 20:00:00,3193.0,Bill Payment,2023,7,8,5,Large
4534,714,2023-07-08 21:00:00,1441.0,Investment,2023,7,8,5,Medium
4535,785,2023-07-08 22:00:00,3135.0,Investment,2023,7,8,5,Large
4536,36,2023-07-08 23:00:00,4907.0,Investment,2023,7,8,5,Large
4537,474,2023-07-09 00:00:00,4344.0,Investment,2023,7,9,6,Large
4538,223,2023-07-09 01:00:00,1785.0,Bill Payment,2023,7,9,6,Large
4539,864,2023-07-09 02:00:00,1328.0,Purchase,2023,7,9,6,Medium
4540,789,2023-07-09 03:00:00,4217.0,Investment,2023,7,9,6,Large
4541,530,2023-07-09 04:00:00,3169.0,Investment,2023,7,9,6,Large
4542,188,2023-07-09 05:00:00,1338.0,Purchase,2023,7,9,6,Medium
4543,402,2023-07-09 06:00:00,4395.0,Loan Payment,2023,7,9,6,Large
4544,257,2023-07-09 07:00:00,3984.0,Loan Payment,2023,7,9,6,Large
4545,654,2023-07-09 08:00:00,4687.0,Purchase,2023,7,9,6,Large
4546,136,2023-07-09 09:00:00,4475.0,Investment,2023,7,9,6,Large
4547,962,2023-07-09 10:00:00,229.0,Purchase,2023,7,9,6,Small
4548,819,2023-07-09 11:00:00,3312.0,Investment,2023,7,9,6,Large
4549,591,2023-07-09 12:00:00,2876.0,Investment,2023,7,9,6,Large
4550,444,2023-07-09 13:00:00,1906.0,Loan Payment,2023,7,9,6,Large
4551,418,2023-07-09 14:00:00,4454.0,Loan Payment,2023,7,9,6,Large
4552,292,2023-07-09 15:00:00,2312.0,Investment,2023,7,9,6,Large
4553,574,2023-07-09 16:00:00,4557.0,Investment,2023,7,9,6,Large
4554,129,2023-07-09 17:00:00,4194.0,Investment,2023,7,9,6,Large
4555,341,2023-07-09 18:00:00,4976.0,Loan Payment,2023,7,9,6,Large
4556,810,2023-07-09 19:00:00,3736.0,Investment,2023,7,9,6,Large
4557,257,2023-07-09 20:00:00,2052.0,Purchase,2023,7,9,6,Large
4558,992,2023-07-09 21:00:00,532.0,Bill Payment,2023,7,9,6,Medium
4559,724,2023-07-09 22:00:00,2717.0,Bill Payment,2023,7,9,6,Large
4560,566,2023-07-09 23:00:00,3008.0,Investment,2023,7,9,6,Large
4561,687,2023-07-10 00:00:00,3931.0,Purchase,2023,7,10,0,Large
4562,100,2023-07-10 01:00:00,919.0,Investment,2023,7,10,0,Medium
4563,39,2023-07-10 02:00:00,4547.0,Purchase,2023,7,10,0,Large
4564,926,2023-07-10 03:00:00,4143.0,Loan Payment,2023,7,10,0,Large
4565,263,2023-07-10 04:00:00,1890.0,Loan Payment,2023,7,10,0,Large
4566,150,2023-07-10 05:00:00,3289.0,Investment,2023,7,10,0,Large
4567,633,2023-07-10 06:00:00,4315.0,Loan Payment,2023,7,10,0,Large
4568,690,2023-07-10 07:00:00,2570.0,Investment,2023,7,10,0,Large
4569,813,2023-07-10 08:00:00,3082.0,Bill Payment,2023,7,10,0,Large
4570,330,2023-07-10 09:00:00,3836.0,Purchase,2023,7,10,0,Large
4571,120,2023-07-10 10:00:00,4486.0,Purchase,2023,7,10,0,Large
4572,584,2023-07-10 11:00:00,2885.0,Bill Payment,2023,7,10,0,Large
4573,219,2023-07-10 12:00:00,2916.0,Bill Payment,2023,7,10,0,Large
4574,906,2023-07-10 13:00:00,4499.0,Bill Payment,2023,7,10,0,Large
4575,910,2023-07-10 14:00:00,4501.0,Bill Payment,2023,7,10,0,Large
4576,814,2023-07-10 15:00:00,554.0,Loan Payment,2023,7,10,0,Medium
4577,123,2023-07-10 16:00:00,3107.0,Purchase,2023,7,10,0,Large
4578,244,2023-07-10 17:00:00,3635.0,Purchase,2023,7,10,0,Large
4579,886,2023-07-10 18:00:00,3515.0,Bill Payment,2023,7,10,0,Large
4580,587,2023-07-10 19:00:00,1094.0,Investment,2023,7,10,0,Medium
4581,518,2023-07-10 20:00:00,562.0,Investment,2023,7,10,0,Medium
4582,21,2023-07-10 21:00:00,1163.0,Investment,2023,7,10,0,Medium
4583,190,2023-07-10 22:00:00,3948.0,Investment,2023,7,10,0,Large
4584,225,2023-07-10 23:00:00,2255.0,Loan Payment,2023,7,10,0,Large
4585,915,2023-07-11 00:00:00,1696.0,Purchase,2023,7,11,1,Large
4586,615,2023-07-11 01:00:00,703.0,Purchase,2023,7,11,1,Medium
4587,856,2023-07-11 02:00:00,3800.0,Purchase,2023,7,11,1,Large
4588,466,2023-07-11 03:00:00,507.0,Investment,2023,7,11,1,Medium
4589,99,2023-07-11 04:00:00,2105.0,Bill Payment,2023,7,11,1,Large
4590,830,2023-07-11 05:00:00,622.0,Investment,2023,7,11,1,Medium
4591,363,2023-07-11 06:00:00,3977.0,Purchase,2023,7,11,1,Large
4592,997,2023-07-11 07:00:00,2481.5,Investment,2023,7,11,1,Large
4593,83,2023-07-11 08:00:00,815.0,Bill Payment,2023,7,11,1,Medium
4594,693,2023-07-11 09:00:00,930.0,Bill Payment,2023,7,11,1,Medium
4595,664,2023-07-11 10:00:00,4980.0,Investment,2023,7,11,1,Large
4596,56,2023-07-11 11:00:00,3614.0,Purchase,2023,7,11,1,Large
4597,702,2023-07-11 12:00:00,1453.0,Loan Payment,2023,7,11,1,Medium
4598,930,2023-07-11 13:00:00,1555.0,Purchase,2023,7,11,1,Large
4599,22,2023-07-11 14:00:00,1220.0,Loan Payment,2023,7,11,1,Medium
4600,580,2023-07-11 15:00:00,2090.0,Purchase,2023,7,11,1,Large
4601,185,2023-07-11 16:00:00,4697.0,Investment,2023,7,11,1,Large
4602,522,2023-07-11 17:00:00,2158.0,Loan Payment,2023,7,11,1,Large
4603,578,2023-07-11 18:00:00,1518.0,Purchase,2023,7,11,1,Large
4604,264,2023-07-11 19:00:00,923.0,Investment,2023,7,11,1,Medium
4605,225,2023-07-11 20:00:00,2790.0,Purchase,2023,7,11,1,Large
4606,635,2023-07-11 21:00:00,399.0,Bill Payment,2023,7,11,1,Small
4607,38,2023-07-11 22:00:00,4059.0,Bill Payment,2023,7,11,1,Large
4608,123,2023-07-11 23:00:00,4265.0,Purchase,2023,7,11,1,Large
4609,830,2023-07-12 00:00:00,4997.0,Investment,2023,7,12,2,Large
4610,156,2023-07-12 01:00:00,2481.5,Purchase,2023,7,12,2,Large
4611,906,2023-07-12 02:00:00,1080.0,Investment,2023,7,12,2,Medium
4612,301,2023-07-12 03:00:00,4801.0,Loan Payment,2023,7,12,2,Large
4613,833,2023-07-12 04:00:00,4863.0,Bill Payment,2023,7,12,2,Large
4614,994,2023-07-12 05:00:00,2580.0,Loan Payment,2023,7,12,2,Large
4615,67,2023-07-12 06:00:00,3747.0,Investment,2023,7,12,2,Large
4616,905,2023-07-12 07:00:00,2789.0,Purchase,2023,7,12,2,Large
4617,645,2023-07-12 08:00:00,348.0,Bill Payment,2023,7,12,2,Small
4618,874,2023-07-12 09:00:00,1986.0,Investment,2023,7,12,2,Large
4619,394,2023-07-12 10:00:00,3446.0,Investment,2023,7,12,2,Large
4620,652,2023-07-12 11:00:00,804.0,Bill Payment,2023,7,12,2,Medium
4621,594,2023-07-12 12:00:00,1732.0,Purchase,2023,7,12,2,Large
4622,570,2023-07-12 13:00:00,3229.0,Bill Payment,2023,7,12,2,Large
4623,661,2023-07-12 14:00:00,908.0,Purchase,2023,7,12,2,Medium
4624,405,2023-07-12 15:00:00,112.0,Purchase,2023,7,12,2,Small
4625,449,2023-07-12 16:00:00,2869.0,Investment,2023,7,12,2,Large
4626,131,2023-07-12 17:00:00,4198.0,Purchase,2023,7,12,2,Large
4627,69,2023-07-12 18:00:00,1457.0,Purchase,2023,7,12,2,Medium
4628,345,2023-07-12 19:00:00,4224.0,Bill Payment,2023,7,12,2,Large
4629,762,2023-07-12 20:00:00,2042.0,Bill Payment,2023,7,12,2,Large
4630,320,2023-07-12 21:00:00,2481.5,Purchase,2023,7,12,2,Large
4631,177,2023-07-12 22:00:00,3070.0,Investment,2023,7,12,2,Large
4632,584,2023-07-12 23:00:00,1544.0,Bill Payment,2023,7,12,2,Large
4633,529,2023-07-13 00:00:00,2857.0,Loan Payment,2023,7,13,3,Large
4634,841,2023-07-13 01:00:00,3219.0,Investment,2023,7,13,3,Large
4635,160,2023-07-13 02:00:00,4580.0,Bill Payment,2023,7,13,3,Large
4636,582,2023-07-13 03:00:00,3473.0,Bill Payment,2023,7,13,3,Large
4637,625,2023-07-13 04:00:00,444.0,Loan Payment,2023,7,13,3,Small
4638,744,2023-07-13 05:00:00,1267.0,Purchase,2023,7,13,3,Medium
4639,533,2023-07-13 06:00:00,64.0,Bill Payment,2023,7,13,3,Small
4640,135,2023-07-13 07:00:00,940.0,Loan Payment,2023,7,13,3,Medium
4641,775,2023-07-13 08:00:00,2809.0,Loan Payment,2023,7,13,3,Large
4642,111,2023-07-13 09:00:00,321.0,Bill Payment,2023,7,13,3,Small
4643,999,2023-07-13 10:00:00,966.0,Investment,2023,7,13,3,Medium
4644,758,2023-07-13 11:00:00,4093.0,Bill Payment,2023,7,13,3,Large
4645,283,2023-07-13 12:00:00,4862.0,Loan Payment,2023,7,13,3,Large
4646,520,2023-07-13 13:00:00,2522.0,Bill Payment,2023,7,13,3,Large
4647,969,2023-07-13 14:00:00,1273.0,Investment,2023,7,13,3,Medium
4648,796,2023-07-13 15:00:00,2757.0,Purchase,2023,7,13,3,Large
4649,719,2023-07-13 16:00:00,2792.0,Purchase,2023,7,13,3,Large
4650,194,2023-07-13 17:00:00,1103.0,Bill Payment,2023,7,13,3,Medium
4651,967,2023-07-13 18:00:00,2796.0,Bill Payment,2023,7,13,3,Large
4652,47,2023-07-13 19:00:00,2825.0,Loan Payment,2023,7,13,3,Large
4653,978,2023-07-13 20:00:00,3773.0,Investment,2023,7,13,3,Large
4654,342,2023-07-13 21:00:00,4045.0,Loan Payment,2023,7,13,3,Large
4655,242,2023-07-13 22:00:00,4849.0,Loan Payment,2023,7,13,3,Large
4656,522,2023-07-13 23:00:00,2333.0,Purchase,2023,7,13,3,Large
4657,370,2023-07-14 00:00:00,242.0,Loan Payment,2023,7,14,4,Small
4658,801,2023-07-14 01:00:00,2111.0,Loan Payment,2023,7,14,4,Large
4659,903,2023-07-14 02:00:00,4362.0,Purchase,2023,7,14,4,Large
4660,131,2023-07-14 03:00:00,2038.0,Purchase,2023,7,14,4,Large
4661,270,2023-07-14 04:00:00,1939.0,Investment,2023,7,14,4,Large
4662,940,2023-07-14 05:00:00,1468.0,Investment,2023,7,14,4,Medium
4663,814,2023-07-14 06:00:00,1658.0,Investment,2023,7,14,4,Large
4664,61,2023-07-14 07:00:00,417.0,Bill Payment,2023,7,14,4,Small
4665,164,2023-07-14 08:00:00,3350.0,Purchase,2023,7,14,4,Large
4666,525,2023-07-14 09:00:00,1987.0,Bill Payment,2023,7,14,4,Large
4667,272,2023-07-14 10:00:00,2423.0,Bill Payment,2023,7,14,4,Large
4668,720,2023-07-14 11:00:00,4947.0,Investment,2023,7,14,4,Large
4669,758,2023-07-14 12:00:00,1770.0,Purchase,2023,7,14,4,Large
4670,133,2023-07-14 13:00:00,3607.0,Bill Payment,2023,7,14,4,Large
4671,244,2023-07-14 14:00:00,1388.0,Loan Payment,2023,7,14,4,Medium
4672,985,2023-07-14 15:00:00,630.0,Loan Payment,2023,7,14,4,Medium
4673,806,2023-07-14 16:00:00,939.0,Purchase,2023,7,14,4,Medium
4674,998,2023-07-14 17:00:00,984.0,Bill Payment,2023,7,14,4,Medium
4675,434,2023-07-14 18:00:00,4497.0,Investment,2023,7,14,4,Large
4676,38,2023-07-14 19:00:00,4457.0,Bill Payment,2023,7,14,4,Large
4677,871,2023-07-14 20:00:00,2863.0,Loan Payment,2023,7,14,4,Large
4678,568,2023-07-14 21:00:00,1699.0,Loan Payment,2023,7,14,4,Large
4679,319,2023-07-14 22:00:00,4681.0,Investment,2023,7,14,4,Large
4680,510,2023-07-14 23:00:00,4628.0,Purchase,2023,7,14,4,Large
4681,376,2023-07-15 00:00:00,735.0,Bill Payment,2023,7,15,5,Medium
4682,560,2023-07-15 01:00:00,171.0,Loan Payment,2023,7,15,5,Small
4683,617,2023-07-15 02:00:00,668.0,Bill Payment,2023,7,15,5,Medium
4684,474,2023-07-15 03:00:00,2907.0,Investment,2023,7,15,5,Large
4685,59,2023-07-15 04:00:00,4629.0,Investment,2023,7,15,5,Large
4686,589,2023-07-15 05:00:00,4109.0,Purchase,2023,7,15,5,Large
4687,940,2023-07-15 06:00:00,2552.0,Investment,2023,7,15,5,Large
4688,499,2023-07-15 07:00:00,1588.0,Purchase,2023,7,15,5,Large
4689,218,2023-07-15 08:00:00,4004.0,Bill Payment,2023,7,15,5,Large
4690,895,2023-07-15 09:00:00,1084.0,Loan Payment,2023,7,15,5,Medium
4691,567,2023-07-15 10:00:00,3215.0,Loan Payment,2023,7,15,5,Large
4692,567,2023-07-15 11:00:00,2481.5,Purchase,2023,7,15,5,Large
4693,129,2023-07-15 12:00:00,3443.0,Loan Payment,2023,7,15,5,Large
4694,904,2023-07-15 13:00:00,887.0,Purchase,2023,7,15,5,Medium
4695,383,2023-07-15 14:00:00,1101.0,Purchase,2023,7,15,5,Medium
4696,388,2023-07-15 15:00:00,3069.0,Bill Payment,2023,7,15,5,Large
4697,85,2023-07-15 16:00:00,1684.0,Bill Payment,2023,7,15,5,Large
4698,510,2023-07-15 17:00:00,1618.0,Investment,2023,7,15,5,Large
4699,726,2023-07-15 18:00:00,2836.0,Purchase,2023,7,15,5,Large
4700,627,2023-07-15 19:00:00,1227.0,Bill Payment,2023,7,15,5,Medium
4701,437,2023-07-15 20:00:00,3062.0,Purchase,2023,7,15,5,Large
4702,826,2023-07-15 21:00:00,323.0,Purchase,2023,7,15,5,Small
4703,293,2023-07-15 22:00:00,739.0,Purchase,2023,7,15,5,Medium
4704,49,2023-07-15 23:00:00,4049.0,Bill Payment,2023,7,15,5,Large
4705,67,2023-07-16 00:00:00,393.0,Purchase,2023,7,16,6,Small
4706,787,2023-07-16 01:00:00,1822.0,Purchase,2023,7,16,6,Large
4707,129,2023-07-16 02:00:00,2334.0,Investment,2023,7,16,6,Large
4708,29,2023-07-16 03:00:00,3439.0,Purchase,2023,7,16,6,Large
4709,343,2023-07-16 04:00:00,2755.0,Investment,2023,7,16,6,Large
4710,545,2023-07-16 05:00:00,1874.0,Purchase,2023,7,16,6,Large
4711,119,2023-07-16 06:00:00,3301.0,Investment,2023,7,16,6,Large
4712,692,2023-07-16 07:00:00,4856.0,Bill Payment,2023,7,16,6,Large
4713,937,2023-07-16 08:00:00,237.0,Bill Payment,2023,7,16,6,Small
4714,663,2023-07-16 09:00:00,2074.0,Loan Payment,2023,7,16,6,Large
4715,133,2023-07-16 10:00:00,21.0,Purchase,2023,7,16,6,Small
4716,327,2023-07-16 11:00:00,1532.0,Loan Payment,2023,7,16,6,Large
4717,185,2023-07-16 12:00:00,701.0,Loan Payment,2023,7,16,6,Medium
4718,506,2023-07-16 13:00:00,3715.0,Investment,2023,7,16,6,Large
4719,646,2023-07-16 14:00:00,1749.0,Bill Payment,2023,7,16,6,Large
4720,689,2023-07-16 15:00:00,1535.0,Purchase,2023,7,16,6,Large
4721,534,2023-07-16 16:00:00,79.0,Purchase,2023,7,16,6,Small
4722,241,2023-07-16 17:00:00,2258.0,Investment,2023,7,16,6,Large
4723,589,2023-07-16 18:00:00,3133.0,Loan Payment,2023,7,16,6,Large
4724,716,2023-07-16 19:00:00,4734.0,Investment,2023,7,16,6,Large
4725,516,2023-07-16 20:00:00,3340.0,Loan Payment,2023,7,16,6,Large
4726,840,2023-07-16 21:00:00,1297.0,Purchase,2023,7,16,6,Medium
4727,960,2023-07-16 22:00:00,585.0,Investment,2023,7,16,6,Medium
4728,165,2023-07-16 23:00:00,2182.0,Loan Payment,2023,7,16,6,Large
4729,927,2023-07-17 00:00:00,4964.0,Investment,2023,7,17,0,Large
4730,933,2023-07-17 01:00:00,754.0,Bill Payment,2023,7,17,0,Medium
4731,640,2023-07-17 02:00:00,2537.0,Investment,2023,7,17,0,Large
4732,557,2023-07-17 03:00:00,3083.0,Purchase,2023,7,17,0,Large
4733,218,2023-07-17 04:00:00,4220.0,Investment,2023,7,17,0,Large
4734,747,2023-07-17 05:00:00,4586.0,Purchase,2023,7,17,0,Large
4735,648,2023-07-17 06:00:00,1034.0,Purchase,2023,7,17,0,Medium
4736,680,2023-07-17 07:00:00,951.0,Investment,2023,7,17,0,Medium
4737,993,2023-07-17 08:00:00,777.0,Investment,2023,7,17,0,Medium
4738,749,2023-07-17 09:00:00,2448.0,Investment,2023,7,17,0,Large
4739,605,2023-07-17 10:00:00,843.0,Bill Payment,2023,7,17,0,Medium
4740,5,2023-07-17 11:00:00,2200.0,Bill Payment,2023,7,17,0,Large
4741,668,2023-07-17 12:00:00,637.0,Loan Payment,2023,7,17,0,Medium
4742,757,2023-07-17 13:00:00,386.0,Investment,2023,7,17,0,Small
4743,872,2023-07-17 14:00:00,3896.0,Loan Payment,2023,7,17,0,Large
4744,81,2023-07-17 15:00:00,99.0,Loan Payment,2023,7,17,0,Small
4745,247,2023-07-17 16:00:00,2865.0,Purchase,2023,7,17,0,Large
4746,855,2023-07-17 17:00:00,1075.0,Loan Payment,2023,7,17,0,Medium
4747,493,2023-07-17 18:00:00,1068.0,Investment,2023,7,17,0,Medium
4748,649,2023-07-17 19:00:00,3069.0,Bill Payment,2023,7,17,0,Large
4749,386,2023-07-17 20:00:00,4082.0,Loan Payment,2023,7,17,0,Large
4750,575,2023-07-17 21:00:00,2610.0,Loan Payment,2023,7,17,0,Large
4751,992,2023-07-17 22:00:00,4229.0,Bill Payment,2023,7,17,0,Large
4752,307,2023-07-17 23:00:00,2114.0,Loan Payment,2023,7,17,0,Large
4753,628,2023-07-18 00:00:00,2863.0,Investment,2023,7,18,1,Large
4754,625,2023-07-18 01:00:00,2665.0,Loan Payment,2023,7,18,1,Large
4755,543,2023-07-18 02:00:00,1525.0,Purchase,2023,7,18,1,Large
4756,7,2023-07-18 03:00:00,3027.0,Loan Payment,2023,7,18,1,Large
4757,926,2023-07-18 04:00:00,4157.0,Purchase,2023,7,18,1,Large
4758,954,2023-07-18 05:00:00,1583.0,Bill Payment,2023,7,18,1,Large
4759,515,2023-07-18 06:00:00,2546.0,Bill Payment,2023,7,18,1,Large
4760,819,2023-07-18 07:00:00,3936.0,Loan Payment,2023,7,18,1,Large
4761,755,2023-07-18 08:00:00,2062.0,Loan Payment,2023,7,18,1,Large
4762,568,2023-07-18 09:00:00,3806.0,Bill Payment,2023,7,18,1,Large
4763,73,2023-07-18 10:00:00,641.0,Purchase,2023,7,18,1,Medium
4764,10,2023-07-18 11:00:00,1871.0,Bill Payment,2023,7,18,1,Large
4765,573,2023-07-18 12:00:00,3962.0,Bill Payment,2023,7,18,1,Large
4766,562,2023-07-18 13:00:00,1242.0,Purchase,2023,7,18,1,Medium
4767,122,2023-07-18 14:00:00,2274.0,Bill Payment,2023,7,18,1,Large
4768,687,2023-07-18 15:00:00,2057.0,Loan Payment,2023,7,18,1,Large
4769,986,2023-07-18 16:00:00,545.0,Loan Payment,2023,7,18,1,Medium
4770,513,2023-07-18 17:00:00,3543.0,Bill Payment,2023,7,18,1,Large
4771,990,2023-07-18 18:00:00,4835.0,Loan Payment,2023,7,18,1,Large
4772,441,2023-07-18 19:00:00,3107.0,Investment,2023,7,18,1,Large
4773,38,2023-07-18 20:00:00,1285.0,Bill Payment,2023,7,18,1,Medium
4774,702,2023-07-18 21:00:00,3083.0,Investment,2023,7,18,1,Large
4775,591,2023-07-18 22:00:00,1035.0,Bill Payment,2023,7,18,1,Medium
4776,345,2023-07-18 23:00:00,2061.0,Bill Payment,2023,7,18,1,Large
4777,966,2023-07-19 00:00:00,3631.0,Investment,2023,7,19,2,Large
4778,338,2023-07-19 01:00:00,4573.0,Bill Payment,2023,7,19,2,Large
4779,961,2023-07-19 02:00:00,210.0,Loan Payment,2023,7,19,2,Small
4780,702,2023-07-19 03:00:00,4413.0,Investment,2023,7,19,2,Large
4781,184,2023-07-19 04:00:00,3333.0,Bill Payment,2023,7,19,2,Large
4782,67,2023-07-19 05:00:00,3368.0,Loan Payment,2023,7,19,2,Large
4783,17,2023-07-19 06:00:00,2981.0,Investment,2023,7,19,2,Large
4784,383,2023-07-19 07:00:00,4988.0,Investment,2023,7,19,2,Large
4785,368,2023-07-19 08:00:00,595.0,Loan Payment,2023,7,19,2,Medium
4786,904,2023-07-19 09:00:00,3355.0,Bill Payment,2023,7,19,2,Large
4787,316,2023-07-19 10:00:00,3864.0,Bill Payment,2023,7,19,2,Large
4788,497,2023-07-19 11:00:00,4614.0,Investment,2023,7,19,2,Large
4789,808,2023-07-19 12:00:00,3434.0,Purchase,2023,7,19,2,Large
4790,721,2023-07-19 13:00:00,4110.0,Bill Payment,2023,7,19,2,Large
4791,345,2023-07-19 14:00:00,369.0,Bill Payment,2023,7,19,2,Small
4792,958,2023-07-19 15:00:00,3679.0,Loan Payment,2023,7,19,2,Large
4793,553,2023-07-19 16:00:00,4319.0,Purchase,2023,7,19,2,Large
4794,908,2023-07-19 17:00:00,3487.0,Purchase,2023,7,19,2,Large
4795,989,2023-07-19 18:00:00,4668.0,Investment,2023,7,19,2,Large
4796,473,2023-07-19 19:00:00,2822.0,Loan Payment,2023,7,19,2,Large
4797,115,2023-07-19 20:00:00,54.0,Loan Payment,2023,7,19,2,Small
4798,100,2023-07-19 21:00:00,2760.0,Bill Payment,2023,7,19,2,Large
4799,885,2023-07-19 22:00:00,643.0,Investment,2023,7,19,2,Medium
4800,438,2023-07-19 23:00:00,1220.0,Bill Payment,2023,7,19,2,Medium
4801,345,2023-07-20 00:00:00,1759.0,Purchase,2023,7,20,3,Large
4802,349,2023-07-20 01:00:00,3251.0,Loan Payment,2023,7,20,3,Large
4803,139,2023-07-20 02:00:00,2778.0,Investment,2023,7,20,3,Large
4804,828,2023-07-20 03:00:00,603.0,Bill Payment,2023,7,20,3,Medium
